Link,Comment ID,Time,Username,raw_content of comment,cleaned,length,informality,swear,politeness,numeric politeness,algorithm's confidence
https://twitter.com/NASA/status/962431306419359751,'962480510814564353,11/2/18 00:16,Jessamuffin79,@NASA @Space_Station im blown away whenever i watch this!,im blown away whenever i watch this!,36,0,0,neutral,0,99%
https://twitter.com/NASA/status/963800382618177536,'963819353941692417,14/2/18 16:56,玉兴_??_Niha?,@NASA Happy Valentine's Day from exoplanet,Happy Valentine's Day from exoplanet,36,0,0,impolite,-1,69%
https://twitter.com/NASA/status/963800382618177536,'964027170753425408,15/2/18 06:42,Tom Meyers,@NASA If it’s so rare take a picture of it https://t.co/qgOMVdimTV,If it’s so rare take a picture of it,36,0,0,impolite,-1,66%
https://twitter.com/NASA/status/965380665205239811,'965406809258414080,19/2/18 02:04,Daryl Rice,@NASA @NASAHubble That can’t be proven. Just more lies,That can’t be proven. Just more lies,36,0,0,neutral,0,96%
https://twitter.com/NASA/status/965380665205239811,'965472879025455104,19/2/18 06:27,BTC xChange,"@AGROFOODVISION @NASA @NASAHubble Definitely some, if not the majority","Definitely some, if not the majority",36,0,0,impolite,-1,70%
https://twitter.com/NASA/status/965380665205239811,'965545257772470272,19/2/18 11:15,Dr Egnorwiddle,@BetkaSimone @NASA @NASAHubble Ted Nugent isn’t.  He is made of poo,Ted Nugent isn’t.  He is made of poo,36,0,0,impolite,-1,78%
https://twitter.com/NASA/status/968667422713569280,'968669127647875072,28/2/18 02:08,Luciano Santos,"@NASA @Space_Station All eyes on you. 
Good luck, folks!!","All eyes on you. 
Good luck, folks!!",36,0,0,polite,1,82%
https://twitter.com/NASA/status/968667422713569280,'969065643915071488,1/3/18 04:23,Ricardo UT,@NASA @Space_Station Can we send a couple of politicians?,Can we send a couple of politicians?,36,0,0,neutral,0,99%
https://twitter.com/NASA/status/968667422713569280,'971089268537020417,6/3/18 18:24,sabina Sarwar,@NASA @Space_Station That looks like a great job fab view,That looks like a great job fab view,36,12.5,0,neutral,0,94%
https://twitter.com/NASA/status/970332801269673984,'970333312324694016,4/3/18 16:21,eddie j,@NASA @chandraxray i could do better on Microsoft paint,i could do better on Microsoft paint,36,0,0,polite,1,68%
https://twitter.com/NASA/status/970332801269673984,'970339033644544000,4/3/18 16:43,sridhar chinna,@NASA @chandraxray 23 million light years away !!!!????,23 million light years away !!!!????,36,0,0,impolite,-1,71%
https://twitter.com/NASA/status/970332801269673984,'970344733292793857,4/3/18 17:06,TTownJoe ?,"@FeedtheFepe @NASA @chandraxray Flat Pepe, now I've seen everything.","Flat Pepe, now I've seen everything.",36,0,0,neutral,0,97%
https://twitter.com/NASA/status/971577187387297793,'971652921275371520,8/3/18 07:44,"101010. ????Family motto, non gerund tibialia",@NASA @NASASun Its nice to see it spinning.........,Its nice to see it spinning.........,36,0,0,impolite,-1,64%
https://twitter.com/NASA/status/972141465467015168,'972219720140169216,9/3/18 21:16,leeroylatham,@NASA @NASAMoon Why didn’t this happen 20-30yrs ago?,Why didn’t this happen 20-30yrs ago?,36,0,0,impolite,-1,90%
https://twitter.com/NASA/status/972141465467015168,'972243485142208512,9/3/18 22:51,Don Vlastek,"@NASA @NASAMoon Ba-zilion plans, no action. Do it!!!","Ba-zilion plans, no action. Do it!!!",36,0,0,neutral,0,90%
https://twitter.com/NASA/status/973787392590172160,'973788072583335937,14/3/18 05:09,Elise??,@NASA @joshgroban @Space_Station The world has lost a brilliant mind.,The world has lost a brilliant mind.,36,0,0,impolite,-1,64%
https://twitter.com/NASA/status/973787392590172160,'973797312114946049,14/3/18 05:45,yohighness ?,@NASA @Space_Station Stephen Hawking will remains my idol,Stephen Hawking will remains my idol,36,0,0,impolite,-1,64%
https://twitter.com/NASA/status/973787392590172160,'973871587245125632,14/3/18 10:40,Joan Casta?eda,@ScheremJ @NASA @Space_Station Thankyou for this xoxo R.I.P Hawking,Thankyou for this xoxo R.I.P Hawking,36,25,0,neutral,0,98%
https://twitter.com/NASA/status/973787392590172160,'974104869761110017,15/3/18 02:07,Fernando Jesus Rocha,"@NASA @Space_Station Great man
God Bless in
Im a huge fan","Great man
God Bless in
Im a huge fan",36,0,0,neutral,0,93%
https://twitter.com/NASA/status/976499976799903744,'976500503860383745,21/3/18 16:47,Asim Wazir,@NASA @Space_Station People or humans??human or just men?,People or humans??human or just men?,36,0,0,impolite,-1,65%
https://twitter.com/NASA/status/976499976799903744,'976510818132127744,21/3/18 17:28,Donald Nelson,@NASA @Space_Station Earth: You won't escape me for long!,Earth: You won't escape me for long!,36,0,0,impolite,-1,64%
https://twitter.com/NASA/status/978771903610523648,'978779302706561024,27/3/18 23:42,"Nonya ""Antifa"" Bidniss",@poloniumman @NASA I thought that was Rama for a second,I thought that was Rama for a second,36,0,0,neutral,0,99%
https://twitter.com/NASA/status/979527578674515968,'979548909121892353,30/3/18 02:40,Cyber Knight Hobo | BLM ?,@NASA finally i can be thrown into the sun,finally i can be thrown into the sun,36,0,0,polite,1,71%
https://twitter.com/NASA/status/979527578674515968,'979746470784991232,30/3/18 15:45,Dylan Simmons ???,"@NASA I think the link is broken, oh well.","I think the link is broken, oh well.",36,25,0,neutral,0,93%
https://twitter.com/NASA/status/980556156878950401,'980585825153855488,1/4/18 23:20,Ultimate Oddball ???,@NASA @SpaceX @Space_Station It's not a real dragon tho right????,It's not a real dragon tho right????,36,14.29,0,impolite,-1,82%
https://twitter.com/NASA/status/980556156878950401,'980627168593137665,2/4/18 02:05,Amoeba Teether,@NateSouthernWX @NASA @elonmusk @SpaceX @Space_Station Rockets stuck in the firmament?  Lol,Rockets stuck in the firmament?  Lol,36,16.67,0,impolite,-1,72%
https://twitter.com/NASA/status/981200325536309248,'981215097803673600,3/4/18 17:01,StarChild,"@jphorrocks noise, I think, or cost to maintain.","noise, I think, or cost to maintain.",36,0,0,impolite,-1,62%
https://twitter.com/NASA/status/981200325536309248,'981232871896526848,3/4/18 18:12,Sara,@NASA @NASAaero We’ll probably see BFRs before this.,We’ll probably see BFRs before this.,36,0,0,impolite,-1,65%
https://twitter.com/NASA/status/982022072502247425,'982034591274774528,5/4/18 23:17,Joshua H. Baker,@NASA @HiRISE Wind and/or the ghost of Carl Sagan.,Wind and/or the ghost of Carl Sagan.,36,0,0,neutral,0,92%
https://twitter.com/NASA/status/982395530268545026,'982400327050842112,6/4/18 23:31,??? ???????,@NASA @NASAJuno Show us the back side in such detail @NASA,Show us the back side in such detail,36,0,0,impolite,-1,68%
https://twitter.com/NASA/status/982786043882721280,'982808737349013504,8/4/18 02:33,Vinay Chandra Varma,@NASA Link isn’t working please update it.,Link isn’t working please update it.,36,0,0,neutral,0,93%
https://twitter.com/NASA/status/982786043882721280,'982913287259131904,8/4/18 09:29,amol utekar,"@NASA Plzz snd the word "" om namah shivay""","Plzz snd the word "" om namah shivay""",36,0,0,impolite,-1,77%
https://twitter.com/NASA/status/983090196496384000,'983109736718618625,8/4/18 22:30,Skye,@NASA @nasaorion The tag leads to some random account,The tag leads to some random account,36,0,0,impolite,-1,62%
https://twitter.com/NASA/status/983090196496384000,'983110765992382464,8/4/18 22:34,Matt Pruitt,@NASA @nasaorion That is some patriotic fluid flow! ?,That is some patriotic fluid flow! ?,36,0,0,neutral,0,99%
https://twitter.com/NASA/status/987457413329641472,'987583276595515392,21/4/18 06:46,gokhan keskin,"@NASA You have to name it ""Moonbase Alpha""
https://t.co/D6cDe3rC8S","You have to name it ""Moonbase Alpha""",36,0,0,impolite,-1,88%
https://twitter.com/NASA/status/987457413329641472,'987676583614873600,21/4/18 12:57,K.R.M. Morgan,@NASA @GaryHoover1 Good luck. All you need is a budget.,Good luck. All you need is a budget.,36,0,0,polite,1,63%
https://twitter.com/NASA/status/987457413329641472,'988034830779797505,22/4/18 12:40,Smonsk,"@revolve88 @NASA It’s the communication antenna,???♂?","It’s the communication antenna,???♂?",36,0,0,impolite,-1,62%
https://twitter.com/NASA/status/988201538681278465,'988300365199298560,23/4/18 06:15,George Taylor,@jonathanjahre @NASA We have one at the end of every week,We have one at the end of every week,36,0,0,impolite,-1,66%
https://twitter.com/NASA/status/988913479636668416,'988915656983810048,24/4/18 23:00,SpaceSeal64,@NASA Why did it have to be named this way,Why did it have to be named this way,36,0,0,impolite,-1,85%
https://twitter.com/NASA/status/988913479636668416,'989027079105675264,25/4/18 06:23,kalp kerizi,@NASA so it's a really aptly named planet?,so it's a really aptly named planet?,36,0,0,impolite,-1,85%
https://twitter.com/NASA/status/988913479636668416,'989122156402565120,25/4/18 12:41,krotbolshoi,@NASA Some PHD had a lot of fun with this!,Some PHD had a lot of fun with this!,36,0,0,neutral,0,97%
https://twitter.com/NASA/status/988913479636668416,'989201739235692545,25/4/18 17:57,vnay,@NASA Uranus stinks because it's Uranus ??,Uranus stinks because it's Uranus ??,36,0,0,impolite,-1,80%
https://twitter.com/NASA/status/989874397849714688,'989890724563845122,27/4/18 15:35,Gordon Treadwell,@NASA @NASASun Put my name there. Gordon. Treadwell,Put my name there. Gordon. Treadwell,36,0,0,impolite,-1,62%
https://twitter.com/NASA/status/989960657402462208,'990037949134786562,28/4/18 01:20,Selva Moorthy,@NASA Thanks to NASA to take me to the Sun,Thanks to NASA to take me to the Sun,36,0,0,polite,1,68%
https://twitter.com/NASA/status/959194207574347776,'959195544789729280,1/2/18 22:43,Dilo on Fire,@NASA @NASA_SLS ...thought I was watching Moonraker ?,...thought I was watching Moonraker ?,37,0,0,impolite,-1,69%
https://twitter.com/NASA/status/959615427709161473,'959740496368275456,3/2/18 10:49,George Wolff,@edwardbcooper69 @NASA Nearly as cold as it is in Cardiff! ?,Nearly as cold as it is in Cardiff! ?,37,0,0,impolite,-1,71%
https://twitter.com/NASA/status/959971272481439744,'959981257609297921,4/2/18 02:45,Ankur Mondal,@NASA @NASAHubble Wonderful image. Good morning friends,Wonderful image. Good morning friends,37,0,0,polite,1,66%
https://twitter.com/NASA/status/960565267242868737,'960570208317595648,5/2/18 17:45,Jon Noakes,@NASA @NASASun Looks like an eye on the solar storm.,Looks like an eye on the solar storm.,37,0,0,neutral,0,90%
https://twitter.com/NASA/status/960565267242868737,'960573164534321153,5/2/18 17:57,MASELE MAXAM,@NASA @NASASun This is awesome first time I see this,This is awesome first time I see this,37,12.5,0,impolite,-1,61%
https://twitter.com/NASA/status/960584862645317632,'960591174666014720,5/2/18 19:09,Jacki Edwards,@NASA How we just how to get there quickly!,How we just how to get there quickly!,37,0,0,impolite,-1,66%
https://twitter.com/NASA/status/960584862645317632,'960718153314656256,6/2/18 03:33,Gracie Love,@NASA How soon can colonization take place?,How soon can colonization take place?,37,0,0,impolite,-1,76%
https://twitter.com/NASA/status/960584862645317632,'960941038897631232,6/2/18 18:19,Mr Plant Dad,@NASA Incredibly interesting. Em drive when,Incredibly interesting. Em drive when,37,20,0,neutral,0,97%
https://twitter.com/NASA/status/960997280336707584,'960999871867244546,6/2/18 22:13,Debie Scurr,@NASA @SpaceX It was so exciting to see the launch!,It was so exciting to see the launch!,37,0,0,neutral,0,96%
https://twitter.com/NASA/status/960997280336707584,'961015874906816512,6/2/18 23:16,Kallie Forester,@NASA @SpaceX Wow!  The best compliment on Earth!!!,Wow!  The best compliment on Earth!!!,37,0,0,neutral,0,95%
https://twitter.com/NASA/status/961007009918279680,'961021494804455424,6/2/18 23:39,Geekity Geek,"@LucyAKACecilia @NASA What?!??!???

You ARE kidding, right?","What?!??!???

You ARE kidding, right?",37,0,0,impolite,-1,82%
https://twitter.com/NASA/status/961734592536481792,'961737028688924673,8/2/18 23:02,Dell ?,@NASA @NASANewHorizons Thank you Nasa for everything you do!,Thank you Nasa for everything you do!,37,0,0,polite,1,75%
https://twitter.com/NASA/status/961734592536481792,'961741185290264576,8/2/18 23:19,HomoSapien.???♂?,@NASA @NASANewHorizons Can we find them before they find us?,Can we find them before they find us?,37,0,0,neutral,0,99%
https://twitter.com/NASA/status/961734592536481792,'961888439049379840,9/2/18 09:04,cult leader andrew,@NASA @NASANewHorizons To be honest that’s fuckin incredible,To be honest that’s fuckin incredible,37,14.29,14.29,impolite,-1,69%
https://twitter.com/NASA/status/961734592536481792,'961990713012563968,9/2/18 15:50,LaurieL?,@NASA @NASANewHorizons That's great!.. What am I looking at?,That's great!.. What am I looking at?,37,0,0,polite,1,61%
https://twitter.com/NASA/status/962431306419359751,'962439069002338304,10/2/18 21:32,Michel Dauphinais,@NASA @Space_Station Earth seems so peaceful from space...,Earth seems so peaceful from space...,37,0,0,impolite,-1,67%
https://twitter.com/NASA/status/962431306419359751,'962667342512574465,11/2/18 12:39,WeedGang,@iBlueCrush @NASA @Space_Station @Tesla I believe a rocket was sent to space.,I believe a rocket was sent to space.,37,0,0,neutral,0,95%
https://twitter.com/NASA/status/962431306419359751,'962728302451593216,11/2/18 16:41,Taoh,@NASA @Space_Station Full screen of my flat tv as earth is,Full screen of my flat tv as earth is,37,0,0,impolite,-1,77%
https://twitter.com/NASA/status/963116779613704194,'963135161549361153,12/2/18 19:38,Lee Dorman,@NASA Being s space nerd this is good news!,Being s space nerd this is good news!,37,0,0,neutral,0,93%
https://twitter.com/NASA/status/965380665205239811,'965434247036141570,19/2/18 03:53,Vern,@OdekoMoon @TheJustinThorne @NASA @NASAHubble But they can be seen during the day .,But they can be seen during the day .,37,0,0,neutral,0,100%
https://twitter.com/NASA/status/965636737883082752,'965658530874363904,19/2/18 18:45,Abdallah Abdelhak,@NASA I think that Pluto isThe ice giants ?,I think that Pluto isThe ice giants ?,37,0,0,neutral,0,94%
https://twitter.com/NASA/status/965636737883082752,'965748969480470528,20/2/18 00:44,The Pluto Diaries,"@ColanMitchell @NASA Thanks for including me, colan?#Pluto https://t.co/Ie4JMiP2BJ https://t.co/2j0mt2NKEy","Thanks for including me, colan?#Pluto",37,0,0,neutral,0,93%
https://twitter.com/NASA/status/967193906034233344,'967194320485912578,24/2/18 00:27,m | acab,@NASA Just confirm the aliens fam I'm tired,Just confirm the aliens fam I'm tired,37,14.29,0,neutral,0,92%
https://twitter.com/NASA/status/968667422713569280,'968671230244028418,28/2/18 02:16,mel,@NASA @Space_Station Does anyone know where did they land?,Does anyone know where did they land?,37,0,0,impolite,-1,70%
https://twitter.com/NASA/status/968667422713569280,'968677141628862465,28/2/18 02:40,Carmen Regina,@NASA @Space_Station They might feel really heavy I guess.,They might feel really heavy I guess.,37,0,0,impolite,-1,65%
https://twitter.com/NASA/status/968667422713569280,'968942467906265088,28/2/18 20:14,Chrissemple,@NASA @Space_Station Wonder if they seen anything up there,Wonder if they seen anything up there,37,0,0,neutral,0,99%
https://twitter.com/NASA/status/970075694821789696,'970103404117790720,4/3/18 01:07,#Dylanlightningmaster???????????????,@NASA @NASAEarth @NASA_ICE Politicians need start waking up soon,Politicians need start waking up soon,37,0,0,impolite,-1,63%
https://twitter.com/NASA/status/970332801269673984,'970338084452741121,4/3/18 16:40,E,@NASA @chandraxray Amazing how it looks like a hurricane,Amazing how it looks like a hurricane,37,0,0,impolite,-1,61%
https://twitter.com/NASA/status/970332801269673984,'970358915417432066,4/3/18 18:02,Maddy,@NASA @chandraxray This Universe is CRAZY just like me??,This Universe is CRAZY just like me??,37,0,0,impolite,-1,82%
https://twitter.com/NASA/status/971577187387297793,'971603910099197952,8/3/18 04:29,Camden Lazenby,@NASA @NASASun What’s up with the blip in the video?,What’s up with the blip in the video?,37,0,0,impolite,-1,75%
https://twitter.com/NASA/status/972141465467015168,'972473748698746880,10/3/18 14:06,Helen Cheeseboard ?? #Raving Inner City Lunatic,@NASA @CosmossUp @NASAMoon Elon could do it quicker and cheaper! @elonmusk,Elon could do it quicker and cheaper!,37,0,0,neutral,0,95%
